document,sentence,dovish,hawkish,neutral
20180131.txt,"Following the staff presentations, participants discussed how the inflation frameworks reviewed in the briefings informed their views on inflation and monetary policy.",4.870939301326871e-05,0.0001428223040420562,0.9998084902763367
20180131.txt,Almost all participants who commented agreed that a Phillips curve-type of inflation framework remained useful as one of their tools for understanding inflation dynamics and informing their decisions on monetary policy.,3.6087283660890535e-05,0.00028380652656778693,0.9996800422668457
20180131.txt,Policymakers pointed to a number of possible reasons for the difficulty in estimating the link between resource utilization and inflation in recent years.,9.629638225305825e-05,0.0001120128872571513,0.99979168176651
20180131.txt,"These reasons included an extended period of low and stable inflation in the United States and other advanced economies during which the effects of resource utilization on inflation became harder to identify, the shortcomings of commonly used measures of resource gaps, the effects of transitory changes in relative prices, and structural factors that had made business pricing more competitive or prices more flexible over time.",0.0008036067010834813,0.0002746349782682955,0.9989218711853027
20180131.txt,It was noted that research focusing on inflation across U.S. states or metropolitan areas continued to find a significant relationship between price or wage inflation and measures of resource gaps.,5.670231257681735e-05,0.00016545678954571486,0.9997778534889221
20180131.txt,"A couple of participants questioned the usefulness of a Phillips curve-type framework for policymaking, citing the limited ability of such frameworks to capture the relationship between economic activity and inflation.",5.3604224376613274e-05,6.017219493514858e-05,0.999886155128479
20180131.txt,"Participants generally agreed that inflation expectations played a fundamental role in understanding and forecasting inflation, with stable inflation expectations providing an important anchor for the rate of inflation over the longer run.",4.8696863814257085e-05,0.0005409540026448667,0.9994102716445923
20180131.txt,"Participants acknowledged that the causes of movements in short- and longer-run inflation expectations, including the role of monetary policy, were imperfectly understood.",6.545940414071083e-05,8.570179488742724e-05,0.9998488426208496
20180131.txt,"They commented that various proxies for inflation expectations--readings from household and business surveys or from economic forecasters, estimates derived from market prices, or estimated trends--were imperfect measures of actual inflation expectations, which are unobservable.",7.718029519310221e-05,9.663375385571271e-05,0.9998261332511902
20180131.txt,"That said, participants emphasized the critical need for the FOMC to maintain a credible longer-run inflation objective and to clearly communicate the Committee's commitment to achieving that objective.",0.0005743377259932458,0.9928452372550964,0.006580424029380083
20180131.txt,Several participants indicated that they viewed the available evidence as suggesting that longer-run inflation expectations remained well anchored; one cited recent research finding that inflation expectations had become better anchored following the Committee's adoption of a numerical inflation target.,0.0024112521205097437,0.019453557208180428,0.9781352281570435
20180131.txt,"However, a few saw low levels of inflation over recent years as reflecting, in part, slippage in longer-run inflation expectations below the Committee's 2 percent objective.",0.9917959570884705,0.0008853975450620055,0.007318621966987848
20180131.txt,"In that regard, a number of participants noted the importance of continuing to emphasize that the Committee's 2 percent inflation objective is symmetric.",0.0007634312496520579,0.7553812861442566,0.2438552975654602
20180131.txt,A couple of participants suggested that the Committee might consider expressing its objective as a range rather than a point estimate.,0.00010767075582407415,9.248046990251169e-05,0.999799907207489
20180131.txt,"A few other participants suggested that the FOMC could begin to examine whether adopting a monetary policy framework in which the Committee would strive to make up for past deviations of inflation from target might address the challenge of achieving and maintaining inflation expectations consistent with the Committee's inflation objective, particularly in an environment in which the neutral rate of interest appeared likely to remain low.",0.6645878553390503,0.016686812043190002,0.3187254071235657
20180131.txt,Staff Review of the Economic Situation The information reviewed for the January 30-31 meeting indicated that labor market conditions continued to strengthen through December and that real gross domestic product (GDP) expanded at about a 2-1/2 percent pace in the fourth quarter of last year.,0.00021892653603572398,0.9954752326011658,0.004305785521864891
20180131.txt,"Growth of real final domestic purchases by households and businesses, generally a good indicator of the economy's underlying momentum, was solid.",0.00032935661147348583,0.9773896336555481,0.022280948236584663
20180131.txt,"Consumer price inflation, as measured by the 12-month percentage change in the price index for personal consumption expenditures (PCE), remained below 2 percent in December.",0.9621869921684265,0.026025766506791115,0.011787195689976215
20180131.txt,Survey-based measures of longer-run inflation expectations were little changed on balance.,6.581263733096421e-05,0.00012148094538133591,0.9998127818107605
20180131.txt,"Total nonfarm payroll employment increased solidly in December, and the national unemployment rate remained at 4.1 percent.",0.0003338117676321417,0.993969202041626,0.005697043612599373
20180131.txt,"The unemployment rates for Hispanics, for Asians, and for African Americans were lower than earlier in the year and close to the levels seen just before the most recent recession.",0.022356804460287094,0.0007526210392825305,0.9768905639648438
20180131.txt,"The national labor force participation rate held steady in December; relative to the declining trend suggested by an aging population, this sideways movement in the participation rate represented a further strengthening in labor market conditions.",0.004272929392755032,0.9792752861976624,0.016451828181743622
20180131.txt,"The participation rate for prime-age (defined as ages 25 to 54) men edged up in December, while the rate for prime-age women declined slightly.",0.0009154086583293974,0.0004126101266592741,0.9986720085144043
20180131.txt,The share of workers who were employed part time for economic reasons was little changed in December and was close to its pre-recession level.,0.0020479527302086353,7.995234773261473e-05,0.9978721141815186
20180131.txt,"The rates of private-sector job openings and quits were little changed in November, and the four-week moving average of initial claims for unemployment insurance benefits continued to be at a low level in mid-January.",0.008785209618508816,0.0025582597590982914,0.9886566400527954
20180131.txt,Recent readings showed that gains in hourly labor compensation remained modest.,0.0006439139833673835,0.0031191306188702583,0.9962369203567505
20180131.txt,Both the employment cost index for private-sector workers and average hourly earnings for all employees rose about 2-1/2 percent over the 12 months ending in December.,0.00014980371634010226,0.9982402324676514,0.0016099306521937251
20180131.txt,"Total industrial production increased over the two months ending in December, with broad-based gains in manufacturing, mining, and utilities output.",0.0002403428079560399,0.40346527099609375,0.5962944030761719
20180131.txt,Automakers' schedules indicated that assemblies of light motor vehicles would likely move up over the coming months.,0.0016366081545129418,0.0002457176160532981,0.9981176853179932
20180131.txt,"Broader indicators of manufacturing production, such as the new orders indexes from national and regional manufacturing surveys, pointed to further solid increases in factory output in the near term.",0.00019970780704170465,0.9908965229988098,0.008903787471354008
20180131.txt,Real PCE increased strongly in the fourth quarter.,0.00013888119428884238,0.9989262223243713,0.0009348666062578559
20180131.txt,"Recent readings on key factors that influence consumer spending--including gains in employment, real disposable personal income, and households' net worth--continued to be supportive of further solid growth of real PCE in the near term.",0.0001419663749402389,0.9927567839622498,0.007101298775523901
20180131.txt,"Consumer sentiment in early January, as measured by the University of Michigan Surveys of Consumers, remained upbeat.",0.00048778910422697663,0.6281494498252869,0.37136274576187134
20180131.txt,Real residential investment rose briskly in the fourth quarter after having declined in the previous two quarters.,0.0004720760334748775,0.10181926935911179,0.8977086544036865
20180131.txt,"Both starts and issuance of building permits for new single-family homes increased in the fourth quarter as a whole, and starts for multifamily units also moved up.",4.1982868424383923e-05,0.0016873142449185252,0.9982706308364868
20180131.txt,"Moreover, sales of both new and existing homes rose in the fourth quarter.",0.00014452252071350813,0.040191374719142914,0.9596641063690186
20180131.txt,Real private expenditures for business equipment and intellectual property increased at a solid pace in the fourth quarter.,0.0004025068774353713,0.9791011810302734,0.020496360957622528
20180131.txt,Recent indicators of business equipment spending--such as rising new orders of nondefense capital goods excluding aircraft and upbeat readings on business sentiment from national and regional surveys--pointed to further gains in equipment spending in the near term.,0.00038225098978728056,0.9365705847740173,0.06304720789194107
20180131.txt,"Firms' real spending for nonresidential structures rose modestly in the fourth quarter, as an increase in outlays for drilling and mining structures was largely offset by a decline in expenditures for other business structures.",0.0007914270972833037,0.000311626004986465,0.9988969564437866
20180131.txt,The number of crude oil and natural gas rigs in operation--an indicator of spending for structures in the drilling and mining sector--continued to edge up through late January.,0.0003863739257212728,0.40185022354125977,0.5977634191513062
20180131.txt,Total real government purchases rose modestly in the fourth quarter.,0.002660687081515789,0.658058762550354,0.3392806053161621
20180131.txt,"Increased federal government purchases mostly reflected a rise in defense spending, and the gains in purchases by state and local governments were led by an increase in construction spending in this sector.",0.00011496398656163365,0.0032451474107801914,0.9966398477554321
20180131.txt,The nominal U.S. international trade deficit widened further in November after widening sharply in October.,0.000638321100268513,0.9982395172119141,0.0011221083113923669
20180131.txt,"Exports of goods and services picked up in November, while imports, particularly of consumer goods, increased robustly.",0.00033946745679713786,0.9847546815872192,0.014905917458236217
20180131.txt,Available data for goods trade in December suggested that import growth again outpaced export growth.,0.00044071933371014893,0.9698605537414551,0.02969871461391449
20180131.txt,"All told, real net exports were estimated to be a substantial drag on real GDP growth in the fourth quarter.",0.9823664426803589,0.0022800201550126076,0.015353509224951267
20180131.txt,"Total U.S. consumer prices, as measured by the PCE price index, increased about 1-3/4 percent over the 12 months ending in December.",0.00016801495803520083,0.9983850717544556,0.001446983078494668
20180131.txt,"Core PCE price inflation, which excludes changes in consumer food and energy prices, was 1-1/2 percent over that same period.",0.008057815954089165,0.0760340541601181,0.9159080982208252
20180131.txt,"The consumer price index (CPI) rose around 2 percent over the same period, while core CPI inflation was 1-3/4 percent.",0.011633722111582756,0.25404393672943115,0.7343223094940186
20180131.txt,Recent readings on survey-based measures of longer-run inflation expectations--including those from the Michigan survey and the Desk's Survey of Primary Dealers and Survey of Market Participants--were little changed on balance.,4.818322486244142e-05,0.00015142804477363825,0.9998003840446472
20180131.txt,Incoming data suggested that economic activity abroad continued to expand at a solid pace and that this expansion was broad based across countries.,0.0011165712494403124,0.7850544452667236,0.21382902562618256
20180131.txt,"In the advanced foreign economies (AFEs), real GDP in the euro area and the United Kingdom expanded at a moderate pace in the fourth quarter.",0.004167282488197088,0.16233766078948975,0.8334950804710388
20180131.txt,"In the emerging market economies (EMEs), Mexico's economy rebounded after being held back by natural disasters in the third quarter.",0.00011367000115569681,9.085261990549043e-05,0.9997954964637756
20180131.txt,Economic growth remained solid in China but cooled off a bit in some emerging Asian economies after a very strong third-quarter performance.,0.00017554342048242688,0.0006129425601102412,0.9992114305496216
20180131.txt,"Inflation in both AFEs and EMEs picked up significantly in the fourth quarter, largely reflecting a boost from rising oil prices.",0.00014975317753851414,0.9994063377380371,0.00044388347305357456
20180131.txt,"Inflation excluding food and energy prices remained well below central bank targets in several economies, including the euro area and Japan.",0.9912473559379578,0.0038774991407990456,0.004875210579484701
20180131.txt,Staff Review of the Financial Situation Domestic financial market conditions eased considerably further over the intermeeting period.,0.9580259919166565,0.0038621718995273113,0.03811173513531685
20180131.txt,"A strengthening outlook for economic growth in the United States and abroad, along with recently enacted tax legislation, appeared to boost investor sentiment.",0.000702597841154784,0.03647797927260399,0.9628194570541382
20180131.txt,"U.S. equity prices, Treasury yields, and market-based measures of inflation compensation rose, and spreads of yields on investment- and speculative-grade nonfinancial corporate bonds over those for comparable-maturity Treasury securities narrowed further.",0.017797019332647324,0.8896966576576233,0.09250631183385849
20180131.txt,"In addition, the dollar depreciated broadly amid strong foreign economic data and monetary policy communications by some foreign central banks that investors reportedly viewed as less accommodative than expected.",0.9920833110809326,0.007228959817439318,0.0006877279956825078
20180131.txt,FOMC communications over the intermeeting period were generally characterized by market participants as consistent with their expectations for continued gradual removal of monetary policy accommodation.,0.009806577116250992,0.9433690905570984,0.04682427644729614
20180131.txt,"The Committee's decision to raise the target range for the federal funds rate at the December meeting was widely expected, and the probability of an increase in the target range for the federal funds rate occurring at the January meeting, as implied by quotes on federal funds futures contracts, remained essentially zero.",0.00040873652324080467,0.9189966917037964,0.08059464395046234
20180131.txt,"Over the intermeeting period, the futures-implied probability of policy firming at the March meeting rose to about 85 percent; respondents to the Desk's Survey of Primary Dealers and Survey of Market Participants assigned, on average, similarly high odds to a rate increase at the March meeting.",0.0002677166776265949,0.9799990653991699,0.01973322033882141
20180131.txt,Levels of the federal funds rate at the end of 2018 and 2019 implied by overnight index swap rates moved up moderately.,0.00017241538444068283,0.9726126194000244,0.027214914560317993
20180131.txt,The nominal Treasury yield curve shifted up over the intermeeting period amid an improved outlook for domestic and foreign economic growth.,0.0002482857962604612,0.9980486631393433,0.0017030275193974376
20180131.txt,Yields on both 2- and 10-year Treasury securities moved up about 30 basis points.,0.0006620180793106556,0.9928723573684692,0.006465569604188204
20180131.txt,"Measures of inflation compensation based on TIPS fell in response to the soft reading on core inflation in the November CPI release but subsequently moved up against the backdrop of an improving global growth outlook, higher commodity prices, depreciation of the dollar, and the stronger-than-expected reading on core inflation in the December CPI release.",0.00040241057286038995,0.9874375462532043,0.012159996666014194
20180131.txt,"On net, inflation compensation moved up at both the 5-year and the 5-to-10-year horizons, and both measures returned to levels seen in early 2017 before the string of generally weaker-than-expected inflation readings.",0.00025954583543352783,0.9643837213516235,0.03535667061805725
20180131.txt,"Broad equity price indexes rose substantially over the intermeeting period, with investors pointing to a stronger global economic outlook and the supportive effect of the recently enacted tax legislation on risk sentiment.",0.0014437935315072536,0.09054733067750931,0.9080089330673218
20180131.txt,"The VIX, an index of option-implied volatility for one-month returns on the S&P 500 index, increased but remained low by historical standards.",9.812661301111802e-05,0.0014343766961246729,0.9984675049781799
20180131.txt,Spreads of both investment- and speculative-grade corporate bond yields over comparable-maturity Treasury yields declined slightly and remained well below their historical averages.,0.4503423273563385,0.006504561752080917,0.5431531071662903
20180131.txt,The FOMC's decision at its December meeting to raise the target range for the federal funds rate was transmitted smoothly to money market rates.,0.00011465312127256766,0.9992807507514954,0.0006046741036698222
20180131.txt,The effective federal funds rate held steady at a level near the middle of the target range except at year-end.,0.004948440007865429,0.18878120183944702,0.8062703013420105
20180131.txt,"While borrowing costs moved up briefly in offshore dollar funding markets over year-end, conditions in money markets were reported to be orderly.",0.0007315360126085579,0.735949695110321,0.2633187770843506
20180131.txt,"In line with recent year-end experiences, rates and volumes in the federal funds and Eurodollar markets declined, while in secured markets, rates on Treasury repurchase agreements increased.",0.0033579678274691105,0.007906399667263031,0.9887356162071228
20180131.txt,"After year-end, pressures in money markets abated quickly and rates and volumes returned to recent ranges.",0.0002057194069493562,0.0022812685929238796,0.9975130558013916
20180131.txt,"The broad nominal dollar index declined nearly 4 percent relative to its value at the time of the December FOMC meeting; the decline was most pronounced against AFE currencies, but the dollar depreciated notably against most EME currencies as well.",0.9172590374946594,0.007536820601671934,0.07520423829555511
20180131.txt,"EME equity prices registered substantial gains, in part supported by a significant rise in commodity prices; emerging market bond spreads narrowed moderately, and flows into EME equity and bond funds strengthened substantially.",0.0004454135487321764,0.04041429981589317,0.9591402411460876
20180131.txt,Market-based measures of policy expectations and longer-term sovereign yields moved up in most AFEs.,0.00012046611664118245,0.9951683282852173,0.004711175803095102
20180131.txt,"The Bank of Canada raised its policy rate at its January meeting, largely in response to better-than-expected economic data.",0.00014837791968602687,0.9995063543319702,0.00034524474176578224
20180131.txt,"The Bank of England, the Bank of Japan, and the European Central Bank (ECB) left their monetary policy stances unchanged, as expected.",0.00017102572019211948,0.00013033267168793827,0.9996986389160156
20180131.txt,"Nonetheless, the ECB president's optimistic assessment of the euro-area economy at the press conference following the January meeting was interpreted by market participants as a signal that monetary policy would be less accommodative than expected.",0.09158778190612793,0.9080823063850403,0.0003299109230283648
20180131.txt,"Following those remarks, the euro appreciated notably against the dollar and core euro-area sovereign yields moved higher.",0.0024363177362829447,0.9971680045127869,0.00039571369416080415
20180131.txt,"That said, market-based measures of policy expectations continued to indicate that investors anticipate a gradual pace of monetary policy normalization in the euro area.",0.006306890863925219,0.9528545141220093,0.040838658809661865
20180131.txt,Financing conditions for nonfinancial businesses and households remained generally accommodative over the intermeeting period and continued to be supportive of economic activity.,0.8348843455314636,0.007216726895421743,0.15789896249771118
20180131.txt,Respondents to the January Senior Loan Officer Opinion Survey on Bank Lending Practices (SLOOS) reported easing standards and narrowing loan spreads for large and middle-market firms and attributed this easing to more aggressive competition from other bank or nonbank lenders.,0.0010989848524332047,0.05013241991400719,0.9487684965133667
20180131.txt,"Net debt financing by investment-grade nonfinancial corporations turned negative in December, but the weakness appeared to reflect a softening in the demand for credit, possibly related to the anticipation of higher after-tax cash flows and repa­triation of foreign earnings.",0.9886224865913391,0.005935757886618376,0.005441708490252495
20180131.txt,"In contrast, gross issuance of speculative-grade bonds and institutional leveraged loans remained strong.",0.23200079798698425,0.10916047543287277,0.65883868932724
20180131.txt,Credit market conditions for small businesses remained relatively accommodative despite sluggish credit growth among these firms.,0.5146278738975525,0.0028274438809603453,0.48254474997520447
20180131.txt,Credit conditions in municipal bond markets also remained accommodative.,0.9939269423484802,0.002478864509612322,0.0035942653194069862
20180131.txt,"In commercial real estate (CRE) markets, growth of loans held by banks slowed further in the fourth quarter, though CRE loans held by small banks and some types of CRE loans held by large banks--construction and land development loans in particular--expanded at a more robust pace.",8.447417349088937e-05,0.0003427928895689547,0.9995726943016052
20180131.txt,Financing conditions in the commercial mortgage-backed securities (CMBS) market remained accommodative as issuance continued at a robust pace and spreads on CMBS remained near their lowest levels since the financial crisis.,0.9948455095291138,0.003425106406211853,0.0017293939599767327
20180131.txt,"Credit conditions in the residential mortgage market remained accommodative for most borrowers, though credit standards remained tight for borrowers with low credit scores or hard-to-document incomes.",0.2345399707555771,0.04255915433168411,0.722900927066803
20180131.txt,Mortgage rates increased in tandem with rates on longer-term Treasury securities but remained quite low by historical standards.,0.0007104628020897508,0.1034446507692337,0.8958448767662048
20180131.txt,Conditions in consumer credit markets remained largely supportive of economic activity.,0.0003995089209638536,0.00020696975116152316,0.9993935823440552
20180131.txt,"Consumer credit increased notably in November, exceeding the more moderate volume of borrowing observed earlier in the year.",0.00020576677343342453,0.9923697710037231,0.00742443697527051
20180131.txt,"Revolving credit expanded in November, while nonrevolving credit grew robustly, mainly driven by expansion in student and other consumer loans.",0.001139288186095655,0.3601249158382416,0.638735830783844
20180131.txt,"In contrast, growth of auto lending slowed in recent months, consistent with the weakening demand for such loans in the fourth quarter as reported in the January SLOOS.",0.9342389106750488,0.0007324506295844913,0.06502853333950043
20180131.txt,"For subprime borrowers, conditions remained tight, particularly in the market for credit cards and auto loans.",0.01165613904595375,0.048897575587034225,0.9394462704658508
20180131.txt,The staff provided its latest report on the potential risks to financial stability; the report continued to characterize the financial vulnerabilities of the U.S. financial system as moderate on balance.,0.0003299681411590427,0.0011600494617596269,0.99850994348526
20180131.txt,"This overall assessment incorporated the staff's judgment that vulnerabilities associated with asset valuation pressures continued to be elevated; asset valuation pressures apparently reflected, in part, a broad-based appetite for risk among investors.",0.0005000430974178016,0.9989033937454224,0.0005965088494122028
20180131.txt,"The staff judged that vulnerabilities from leverage in the nonfinancial sector appeared to remain moderate, while vulnerabilities stemming from financial-sector leverage and from maturity and liquidity transformation continued to be viewed as low.",8.352252189069986e-05,8.048961171880364e-05,0.9998359680175781
20180131.txt,Staff Economic Outlook The U.S. economic projection prepared by the staff for the January FOMC meeting was stronger than the staff forecast at the time of the December meeting.,0.00040088925743475556,0.9875249862670898,0.01207413524389267
20180131.txt,"Real GDP was estimated to have risen in the fourth quarter of last year by somewhat more than the staff had previously expected, as gains in both household and business spending were larger than anticipated.",0.00025028642266988754,0.9984174966812134,0.001332213869318366
20180131.txt,"Beyond 2017, the forecast for real GDP growth was revised up, reflecting a reassessment of the recently enacted tax cuts, along with higher projected paths for equity prices and foreign economic growth and a lower assumed path for the foreign exchange value of the dollar.",0.00023544393479824066,0.00146495271474123,0.9982996582984924
20180131.txt,Real GDP was projected to increase at a somewhat faster pace than potential output through 2020; the staff continued to assume that the recently enacted tax cuts would boost real GDP growth moderately over the medium term.,0.013902390375733376,0.9515326619148254,0.03456495329737663
20180131.txt,The unemployment rate was projected to decline further over the next few years and to continue to run well below the staff's estimate of its longer-run natural rate over this period.,0.9374021887779236,0.028425738215446472,0.03417205438017845
20180131.txt,Estimates of total and core PCE price inflation for 2017 were in line with the staff's previous forecast.,5.4641746828565374e-05,0.0005477121449075639,0.9993976354598999
20180131.txt,"The projection for inflation over the medium term was revised up slightly, primarily reflecting tighter resource utilization in the January forecast.",0.0001620233233552426,0.9993857145309448,0.0004522779490798712
20180131.txt,"Total PCE price inflation in 2018 was projected to be somewhat faster than in 2017 despite a slower projected pace of increases in consumer energy prices; core PCE prices were forecast to rise notably faster in 2018, importantly reflecting both the expected waning of transitory factors that held down 12-month measures of inflation in 2017 as well as the projected further tightening in resource utilization.",0.00013056150055490434,0.9801920652389526,0.01967744156718254
20180131.txt,The staff projected that core inflation would reach 2 percent in 2019 and that total inflation would be at the Committee's 2 percent objective in 2020.,0.0008011833997443318,0.17008943855762482,0.8291093707084656
20180131.txt,"The staff viewed the uncertainty around its projections for real GDP growth, the unemployment rate, and inflation as similar to the average of the past 20 years.",8.853716281009838e-05,8.93692922545597e-05,0.9998220801353455
20180131.txt,"On the one hand, many indicators of uncertainty about the macroeconomic outlook remained subdued; on the other hand, considerable uncertainty remained about a number of federal government policies relevant for the economic outlook.",0.0005152886733412743,0.00013555381156038493,0.9993491768836975
20180131.txt,The staff saw the risks to the forecasts for real GDP growth and the unemployment rate as balanced.,0.00011956783419009298,9.785898146219552e-05,0.9997826218605042
20180131.txt,The risks to the projection for inflation also were seen as balanced.,6.781063711969182e-05,0.00017662601021584123,0.9997555613517761
20180131.txt,Downside risks included the possibilities that longer-term inflation expectations may have edged lower or that the run of soft core inflation readings this year could prove to be more persistent than the staff expected.,0.99787437915802,0.000987874809652567,0.0011376487091183662
20180131.txt,These downside risks were seen as essentially counterbalanced by the upside risk that inflation could increase more than expected in an economy that was projected to move further above its potential.,0.00012352754129096866,0.9980524778366089,0.0018240498611703515
20180131.txt,"Participants' Views on Current Conditions and the Economic Outlook In their discussion of the economic situation and the outlook, meeting participants agreed that information received since the FOMC met in December indicated that the labor market continued to strengthen and that economic activity expanded at a solid rate.",0.0005262628546915948,0.7643892168998718,0.23508457839488983
20180131.txt,"Gains in employment, household spending, and business fixed investment were solid, and the unemployment rate stayed low.",0.00023110162874218076,0.9941359758377075,0.005632942542433739
20180131.txt,"On a 12-month basis, both overall inflation and inflation for items other than food and energy continued to run below 2 percent.",0.9820274114608765,0.005441236775368452,0.012531283311545849
20180131.txt,"Market-based measures of inflation compensation increased in recent months but remained low; survey-based measures of longer-term inflation expectations were little changed, on balance.",9.732908802106977e-05,0.0002469823812134564,0.9996556043624878
20180131.txt,"Participants generally saw incoming information on economic activity and the labor market as consistent with continued above-trend economic growth and a further strengthening in labor market conditions, with the recent solid gains in household and business spending indicating substantial underlying economic momentum.",0.00024188775569200516,0.9921318888664246,0.007626187056303024
20180131.txt,"They pointed to accommodative financial conditions, the recently enacted tax legislation, and an improved global economic outlook as factors likely to support economic growth over coming quarters.",0.10608522593975067,0.1648600846529007,0.7290546894073486
20180131.txt,"Participants expected that with further gradual adjustments in the stance of monetary policy, economic activity would expand at a moderate pace and labor market conditions would remain strong.",0.5090043544769287,0.48106804490089417,0.009927614592015743
20180131.txt,Near-term risks to the economic outlook appeared roughly balanced.,0.00013438702444545925,0.00010045588715001941,0.9997650980949402
